star_id,radius_fraction,n_local
mesa_model_0001_profile_01,0.6940107015976981,2.0336319142081
mesa_model_0001_profile_01,0.696010631652615,2.0222350826143
mesa_model_0001_profile_01,0.698010561707532,2.008061612752811
mesa_model_0001_profile_01,0.7000104917624491,1.9923323096400762
mesa_model_0001_profile_01,0.7020104218173661,1.9765159653030597
mesa_model_0001_profile_01,0.704010351872283,1.9605569460916723
mesa_model_0001_profile_01,0.7060102819272001,1.9438448857760706
mesa_model_0001_profile_01,0.7080102119821171,1.9262892251420203
mesa_model_0001_profile_01,0.710010142037034,1.9082124914581058
mesa_model_0001_profile_01,0.7120100720919511,1.8896814319838944
mesa_model_0001_profile_01,0.714010002146868,1.8704911355289937
mesa_model_0001_profile_01,0.7160099322017851,1.850917450823501
mesa_model_0001_profile_01,0.7180098622567022,1.8315999949912039
mesa_model_0001_profile_01,0.7200097923116191,1.8123269876128545
mesa_model_0001_profile_01,0.722009722366536,1.793006070722314
mesa_model_0001_profile_01,0.7240096524214532,1.7764855317322896
mesa_model_0001_profile_01,0.7260095824763702,1.760003725065005
mesa_model_0001_profile_01,0.7280095125312871,1.7382686237456757
mesa_model_0001_profile_01,0.7300094425862041,1.7169397829523823
mesa_model_0001_profile_01,0.7320093726411212,1.7001866581819043
mesa_model_0001_profile_01,0.7340093026960381,1.6874942259474155
mesa_model_0001_profile_01,0.7360092327509552,1.679185666249093
mesa_model_0001_profile_01,0.7380091628058721,1.6744624244223587
mesa_model_0001_profile_01,0.7400090928607892,1.669321349514636
mesa_model_0001_profile_01,0.7420090229157063,1.6596917985455928
mesa_model_0001_profile_01,0.7440089529706232,1.648986095514877
mesa_model_0001_profile_01,0.7460088830255401,1.6443577048858673
mesa_model_0001_profile_01,0.7480088130804572,1.6428624433384058
mesa_model_0001_profile_01,0.7500087431353742,1.6383640994903312
mesa_model_0001_profile_01,0.7520086731902912,1.6322692206579243
